0 0 0 2038.28
4.7344e-05 10 0.049599 1940.1
0 0 0 2038.28
0 0 0 2038.28
4.7344e-05 10 0.0493814 1940.37
9.56349e-05 10 0.0977312 1862.18
0.000142979 10 0.144205 1816.08
0.000189376 10 0.189363 1789.21
0.00023672 10 0.234861 1767.65
0.000285011 10 0.280901 1749.74
0.000332355 10 0.325882 1733.73
0.000379699 10 0.3712 1719.79
0.000427043 10 0.416145 1706.69
0.000474387 10 0.461044 1694.32
0.000521731 10 0.50592 1682.48
0.000569075 10 0.550859 1670.97
0.000616419 10 0.595693 1659.93
0.000663763 10 0.640747 1649.3
0.000711107 10 0.68575 1638.93
0.000758451 10 0.730678 1628.92
0.000805795 10 0.775538 1619.31
0.000853139 10 0.820223 1610.12
0.000900483 10 0.865056 1601.11
0.000947827 10 0.909768 1592.38
0.000995172 10 0.954571 1584.32
0.00104252 10 0.999248 1576.14
0.00108891 10 1.04312 1568.57
0.00113626 10 1.08763 1560.66
0.0011836 10 1.13214 1553.22
0.00123094 10 1.17698 1545.89
0.00127829 10 1.22145 1538.72
0.00132563 10 1.26594 1531.73
0.00137298 10 1.31048 1525.01
0.00142032 10 1.35486 1518.5
0.00146766 10 1.39929 1512.08
0.00151501 10 1.44375 1505.89
0.00156235 10 1.48816 1499.86
0.0016097 10 1.53265 1493.93
0.00165704 10 1.57703 1488.09
0 0 0 2038.28
4.7344e-05 10 0.0498716 1940.04
9.56349e-05 10 0.0985476 1862.02
0.000142979 10 0.145458 1816.29
0.000189376 10 0.190713 1789.65
0.00023672 10 0.236538 1768.22
0.000285011 10 0.283171 1750.23
0.000332355 10 0.328535 1734.03
0.000379699 10 0.373997 1720.04
0.000427043 10 0.419289 1707.01
0.000474387 10 0.464683 1694.61
0.000521731 10 0.509851 1682.76
0.000569075 10 0.554975 1671.29
0.000616419 10 0.60045 1660.23
0.000663763 10 0.645646 1649.53
0.000711107 10 0.690895 1639.3
0.000758451 10 0.736225 1629.4
0.000805795 10 0.781452 1619.71
0.000853139 10 0.826695 1610.4
0.000900483 10 0.871853 1601.34
0.000947827 10 0.916899 1592.61
0.000995172 10 0.961875 1584.55
0 0 0 2038.28
0 0 0 2038.28
4.7344e-05 10 0 2038.28
0 0 0 2038.28
0 0 0 2038.28
0 0 0 2038.28
0 0 0 2038.28
4.7344e-05 10 0.0501416 1940.21
0 0 0 2038.28
0 0.032621 0 2038.28
0 0.03259 0 2038.28
0 0 0 2038.28
0 0 0 2038.28
0 0.032521 0 2038.28
0 0.032576 0 2038.28
0 0 0 2038.28
0 0.032721 0 2038.28
0 0 0 2038.28
0 0 0 2038.28
0 0 0 2038.28
0 0.032622 0 2038.28
0 0 0 2038.28
0 0 0 2038.28
0 0 0 2038.28
0 0 0 2038.28
0 0 0 2038.28
0 0 0 2038.28
0 0 0 2038.28
0 0 0 2038.28
0 0 0 2038.28
4.7344e-05 10 0.0504524 1940.09
9.56349e-05 10 0.100088 1861.69
0.000142979 10 0.147382 1816.07
0 0 0 2038.28
0 0 0 2038.28
0 0 0 2038.28
0 0 0 2038.28
0 0 0 2038.28
0 0 0 2038.28
0 0 0 2038.28
4.7344e-05 10 0 2038.28
0 0 0 2038.28
0 0 0 2038.28
0 0.032513 0 2038.28
0 0 0 2038.28
0 0 0 2038.28
4.7344e-05 10 0 2038.28
9.56349e-05 10 0 2038.28
0 0.03268 0 2038.28
0 0 0 2038.28
0 0 0 2038.28
0 0 0 2038.28
0 0 0 2038.28
4.7344e-05 10 0 2038.28
0 0 0 2038.28
4.7344e-05 10 0.826377 1940.09
0 0 0 2038.28
0 0.03276 0 2038.28
0 0.03265 0 2038.28
0 0.032722 0 2038.28
0 0.032709 0 2038.28
0 0 0 2038.28
0 0 0 2038.28
0 0 0 2038.28
0 0 0 2038.28
0 0 0 2038.28
0 0 0 2038.28
0 0 0 2038.28
0 0 0 2038.28
0 0 0 2038.28
0 0 0 2038.28
0 0 0 2038.28
0 0 0 2038.28
0 0 0 2038.28
4.7344e-05 10 0.826834 1939.88
0 0 0 2038.28
0 0 0 2038.28
0 0 0 2038.28
0 0 0 2038.28
0 0 0 2038.28
0 0 0 2038.28
0 0.032767 0 2038.28
0 0 0 2038.28
0 0 0 2038.28
0 0 0 2038.28
0 0 0 2038.28
0 0 0 2038.28
0 0 0 2038.28
0 0 0 2038.28
0 0 0 2038.28
4.7344e-05 10 0 2038.28
9.56349e-05 10 0 2038.28
0.000142979 10 0 2038.28
0.000189376 10 0 2038.28
0.00023672 10 0 2038.28
0.000285011 10 0 2038.28
0.000332355 10 0 2038.28
0.000379699 10 0 2038.28
0.000427043 10 0 2038.28
0 0 0 2038.28
0 0.032575 0 2038.28
0 0 0 2038.28
0 0.032767 0 2038.28
0 0 0 2038.28
0 0 0 2038.28
0 0.032722 0 2038.28
4.7344e-05 10 0.846747 1972.31
0 0 0 2038.28
0 0 0 2038.28
0 0.03268 0 2038.28
0 0 0 2038.28
0 0 1.50009e+11 2038.28
0 0.032767 0 2038.28
0 0.032744 0 2038.28
0 0 0 2038.28
0 0 0 2038.28
0 0 0 2038.28
0 0 0 2038.28
0 0 0 2038.28
0 0.032643 0 2038.28
0 0 0 2038.28
0 0.032701 0 2038.28
0 0.032544 0 2038.28
0 0.032525 0 2038.28
0 0 0 2038.28
0 0 0 2038.28
0 0.032534 0 2038.28
0 0.032563 0 2038.28
0 0 0 2038.28
0 0.032714 0 2038.28
0 0 0 2038.28
0 0.032734 0 2038.28
0 0 0 2038.28
0 0 0 2038.28
0 0 0 2038.28
0 0 0 2038.28
0 0.032539 0 2038.28
4.7344e-05 10 0.0248636 2036.77
0 0 0 2038.28
0 0.032624 0 2038.28
0 0 0 2038.28
0 0 0 2038.28
0 0 0 2038.28
0 0 0 2038.28
0 0 0 2038.28
0 0 0 2038.28
0 0.032714 0 2038.28
0 0 0 2038.28
0 0 0 2038.28
0 0 0 2038.28
0 0.032526 0 2038.28
0 0.03269 0 2038.28
0 0 0 2038.28
0 0 0 2038.28
0 0 0 2038.28
4.7344e-05 10 0.84008 1938.94
