         71.409        1269.28        12322.5        6541.35        5314.97        8745.35
        72.1725        1266.32        12285.7        6537.79        5294.43        8705.98
        72.9407        1263.43        12249.1        6535.32        5274.43         8665.8
        73.7072        1260.56        12214.9        6529.22        5253.94        8625.67
        74.4733        1257.68        12179.2        6525.13        5234.79        8583.88
         75.242        1254.76        12143.9        6519.62        5214.78        8546.27
        76.0085        1251.95        12107.3        6518.56        5195.28        8502.54
        76.7706        1249.11        12073.6        6511.99         5175.7        8464.97
        77.5389        1246.28        12036.8        6510.97        5156.02        8428.64
        78.3044         1243.4        11998.8        6510.29        5136.54        8392.08
        79.0696        1240.59        11962.1        6509.08        5117.76        8350.68
        79.8348        1237.83        11931.2        6499.31        5099.04        8312.36
        80.6002           1235        11895.4        6495.57        5080.92        8275.82
        81.3684        1232.14        11858.2        6493.96        5062.02        8240.75
        82.1343        1229.41        11823.6        6491.24        5042.34        8203.97
        82.8949        1226.69        11788.7        6488.92        5024.03        8167.84
        83.6594        1223.97        11751.6        6489.85        5005.59        8130.63
        84.4262        1221.28        11718.4        6485.27        4987.06        8096.28
        85.1924        1218.52        11682.2         6483.6        4969.63        8060.94
        85.9571        1215.77        11647.2        6480.44        4951.61        8028.83
        86.7241        1213.09        11614.6        6474.91        4933.06        7996.69
         87.488        1210.35        11579.5        6471.89        4914.97        7964.46
        88.2526        1207.62        11544.2        6469.37        4897.31        7932.81
        89.0166        1204.94        11510.7        6464.95        4879.97         7902.3
        89.7811        1202.21        11473.5        6465.19        4863.22        7872.68
        90.5482        1199.51        11438.1        6463.47        4845.98        7844.37
         91.314        1196.81        11403.4        6460.79        4827.37        7816.55
        92.0801         1194.2        11368.5        6460.08        4809.77        7785.56
         92.843        1191.58        11335.7        6456.07         4792.1        7758.31
        93.6065        1188.94        11300.8        6454.59        4774.59        7730.44
        94.3729        1186.29        11264.8        6454.77        4756.92           7704
         95.136        1183.63        11229.8        6453.04        4739.84        7678.31
        95.9001        1181.02        11193.8        6454.29        4721.64        7650.74
        96.6652         1178.4        11158.4        6453.96        4704.87        7621.28
        97.4269        1175.82        11122.2        6455.85        4688.41         7594.3
        98.1899        1173.24        11089.2        6452.07         4671.9        7567.95
        98.9548         1170.6        11055.8        6448.09        4654.88        7542.52
        99.7207        1167.97        11021.3        6445.96        4637.38        7515.45
        100.481        1165.43        10986.7        6446.01        4619.47        7487.05
        101.247         1162.8        10952.8        6442.94        4602.56         7465.4
         102.01        1160.19        10917.6        6442.14        4586.07        7441.07
        102.774        1157.59        10883.4        6439.89         4569.9         7416.2
        103.539        1155.02        10846.2        6442.96        4554.05        7392.29
        104.306        1152.43        10809.6        6444.77        4537.87        7367.62
        105.071        1149.84        10774.6        6443.88        4521.67        7345.07
        105.836        1147.27        10740.6        6441.97        4505.29        7320.25
        106.599        1144.75        10706.2        6441.99        4488.01        7297.59
        107.363         1142.2        10672.2        6440.19        4471.52        7274.54
        108.125        1139.62        10637.5        6439.27        4454.89        7255.35
         108.89        1137.12        10602.8        6440.01        4438.44        7233.94
        109.655        1134.57        10567.5        6440.59        4421.44        7214.04
         110.42        1131.95        10529.9        6443.04        4404.69        7193.89
        111.188        1129.33        10492.6        6445.08        4388.23        7173.99
        111.945        1126.76        10456.9        6445.51        4372.12        7154.97
        112.708        1124.22        10422.7        6444.46        4355.38        7136.74
        113.473        1121.65        10388.1        6443.29        4338.82        7118.57
        114.239         1119.1        10355.7        6438.99        4321.33        7100.58
        115.004        1116.52        10319.2        6440.52        4304.65        7083.67
        115.767        1113.95        10282.6         6442.1        4289.05        7065.14
         116.53        1111.36        10246.6        6442.37        4272.85        7048.05
        117.292        1108.77        10207.8        6447.22         4256.3        7030.78
         118.06        1106.13        10171.9         6446.3        4240.53        7017.54
        118.824        1103.58        10135.9        6447.23        4224.85        6999.21
        119.587        1101.06        10100.3        6448.26        4208.52        6982.06
        120.353        1098.47        10063.4        6449.88        4192.07        6966.62
        121.117        1095.85        10028.7         6447.2        4176.08        6953.97
         121.88        1093.25        9991.81        6448.44        4160.38        6939.99
        122.646        1090.71        9956.18        6448.79        4144.53        6923.33
        123.409        1088.14        9920.09        6449.31        4128.59        6908.82
        124.174        1085.52        9880.88        6453.88        4112.22        6897.83
         124.94         1082.9        9843.54        6455.39        4095.77        6884.23
        125.705        1080.33        9806.78        6456.87        4079.69        6870.33
        126.466        1077.78        9771.21        6456.89        4063.61        6857.78
        127.233        1075.24        9734.54        6458.83        4047.21        6845.55
        127.996        1072.66        9695.46        6463.77        4031.05        6832.63
        128.764        1070.12        9659.41        6464.62         4014.7        6819.41
        129.526         1067.6        9623.72        6465.48        3998.56        6807.72
        130.292        1065.08         9585.7        6469.73        3982.63        6794.08
        131.058        1062.55         9548.8        6472.11        3966.46        6782.12
         131.82        1060.07        9514.29        6471.67        3950.84        6769.33
        132.587        1057.59        9481.11        6468.95        3935.55        6759.33
        133.355        1055.08        9443.18        6473.27        3920.06        6750.18
        134.117        1052.61        9407.83         6474.3        3904.65        6740.44
        134.883        1050.13        9372.79        6474.49        3889.14        6729.82
        135.646        1047.71        9338.87        6474.13        3873.37        6718.47
        136.411        1045.27        9304.63        6473.79        3858.15         6710.9
        137.177        1042.88        9271.52         6472.8        3843.58        6701.79
        137.945        1040.49        9234.32        6478.21        3828.44        6692.01
        138.709         1038.1        9198.15        6482.25        3813.29        6685.53
        139.474        1035.77        9164.37        6483.39        3798.55        6676.27
        140.241        1033.47        9130.42        6485.53        3783.44        6666.69
        141.005        1031.14        9095.75        6488.14        3769.49        6659.46
        141.772        1028.85        9063.04        6488.54        3755.04        6652.01
        142.539        1026.64        9030.97        6489.37        3740.81        6641.81
        143.302        1024.41        8999.69        6488.79        3726.56        6635.02
        144.068        1022.18        8968.38        6488.08        3712.95        6628.37
        144.833           1020        8935.68        6490.57        3699.24        6622.27
        145.595        1017.79         8904.3         6490.5        3684.79        6616.51
        146.362        1015.64        8877.71        6483.63        3670.57        6610.58
        147.128        1013.44        8843.02        6489.05        3657.02        6605.64
        147.893        1011.39        8812.47        6490.92        3643.46        6598.19
        148.663        1009.34        8783.43        6490.26         3630.1        6592.45
        149.426        1007.27        8752.82         6491.9        3617.05           6589
        150.191        1005.25        8722.34        6494.09         3603.7        6584.87
        150.954        1003.28        8693.58         6494.9        3590.85        6581.92
        151.722        1001.32        8663.44        6497.93        3577.16        6576.46
         152.49        999.339        8633.81        6499.81         3564.9         6573.1
        153.255        997.426        8608.63         6495.9         3552.1        6569.22
        154.021        995.558        8582.27        6494.92        3539.57        6566.24
        154.787         993.71        8553.61        6498.04        3527.05        6561.37
        155.552        991.875        8527.45        6497.38        3514.82        6557.69
         156.32        990.093        8502.33        6496.19        3502.56        6551.19
        157.084        988.311        8476.75        6495.71         3490.1        6545.74
        157.848        986.636        8454.14        6492.87        3478.01        6538.74
        158.614        984.884        8425.89        6497.32        3466.27        6533.63
         159.38        983.178        8402.08        6495.66        3454.99         6529.9
        160.145        981.478        8376.32        6497.24         3443.2        6527.37
        160.911        979.832        8351.74        6498.11        3431.78        6525.41
        161.675        978.184        8330.08         6494.2        3420.15        6525.21
        162.439          976.6        8308.43        6491.76        3409.48         6522.4
        163.205        975.002        8285.08        6491.65        3398.43        6519.59
         163.97         973.46        8263.74        6489.59        3387.42        6516.79
        164.736        971.911        8241.76        6488.37        3377.22        6515.59
        165.499        970.433        8221.12        6486.59        3366.38        6512.55
        166.267        968.904         8196.8        6489.55        3356.38        6512.23
        167.034         967.41        8175.18        6488.89        3345.96        6507.21
        167.799        965.909        8155.08        6485.64        3336.01        6505.98
        168.566        964.455        8133.92        6485.15         3326.2        6503.78
        169.331        963.074        8113.68        6484.83        3316.33        6499.23
        170.096         961.76        8094.92        6483.65        3306.79         6493.9
        170.862        960.378        8072.47        6486.78        3296.88        6492.37
        171.626        959.096        8056.25        6482.18         3286.9        6486.72
        172.391        957.746        8035.53        6483.27        3277.69        6486.67
        173.157        956.392        8015.96        6482.34        3268.09        6486.62
        173.924        955.072        7997.42        6480.56        3258.86        6485.36
        174.686        953.792         7980.2        6477.55        3249.65        6482.39
        175.449         952.57        7962.77        6476.22        3240.73        6476.26
        176.214        951.368        7948.94        6469.51        3231.52        6472.14
        176.979         950.15        7933.04        6465.85        3223.26        6470.65
        177.745        948.972           7914        6468.04         3214.5        6466.56
        178.511        947.776        7898.46        6464.16        3205.49        6463.24
         179.28        946.638        7880.21        6465.97        3197.02        6460.06
        180.045        945.468         7866.4        6459.89        3188.31        6457.06
        180.812        944.321         7850.3        6458.01        3179.86        6454.38
        181.575        943.189         7833.5        6457.57        3171.51        6454.12
        182.342        942.044        7815.46        6458.77        3163.07        6453.81
        183.104        940.909        7800.69        6454.98        3154.97        6453.34
        183.869          939.8        7786.38        6451.06        3146.91        6450.83
        184.635        938.672        7772.25        6446.38        3138.82        6449.19
        185.402        937.622        7756.92        6445.39         3130.7        6445.81
        186.167        936.575        7738.81        6448.95        3123.11        6442.34
         186.93        935.546        7725.41        6445.37        3115.45         6437.8
        187.694        934.477        7706.52        6449.57        3107.72        6438.75
        188.458        933.434        7692.45        6446.63        3099.84        6438.01
         189.22        932.416        7674.87        6449.82        3091.91        6437.04
        189.984        931.388        7659.99        6448.49         3084.2         6435.7
        190.748        930.429        7646.17        6447.07         3076.5        6433.05
        191.513        929.456        7631.25        6447.04        3068.84        6431.99
        192.275        928.522        7618.78        6443.94        3060.94        6429.23
        193.038        927.506        7604.47        6441.94        3053.83        6432.02
        193.803        926.524        7592.43        6437.09        3046.43        6432.52
        194.566        925.532        7578.92        6434.32        3039.19        6434.75
        195.331        924.558        7564.35        6433.59        3031.92         6435.7
        196.093        923.629        7550.87        6432.15        3024.38        6435.55
        196.856        922.707        7535.86        6433.33        3017.32        6435.89
        197.619        921.809         7519.8        6436.73        3010.35        6435.17
        198.383        920.909        7506.66         6435.4        3003.28        6434.35
        199.149        920.019        7495.31        6431.41        2995.96         6431.7
        199.911        919.161         7484.1        6428.02         2988.9        6427.38
        200.673        918.312        7472.49        6425.56        2982.46         6424.4
        201.438        917.455        7461.83        6421.29        2975.66        6421.81
        202.199        916.616        7449.54        6419.97        2968.93        6421.33
        202.964         915.78        7439.46        6415.24        2962.07        6419.12
        203.727        914.925        7427.48        6413.07        2955.36        6415.47
        204.488        914.084        7416.49        6409.68        2948.97         6414.9
        205.251        913.207        7402.46        6410.17        2942.43        6417.14
        206.013        912.379        7390.85        6407.97        2935.83        6415.71
        206.779        911.534        7378.34        6406.76        2929.21        6416.23
        207.541        910.733         7367.2        6404.43         2922.8        6414.59
        208.303        909.929        7353.39        6406.15        2916.09        6414.09
        209.068        909.118         7342.1        6403.79        2909.64         6413.1
        209.832        908.312        7330.96        6401.29        2903.37         6412.9
        210.595        907.542        7319.39        6400.26        2896.91        6411.87
        211.357        906.757        7309.48        6396.31        2890.54        6408.91
        212.118        906.004        7298.92        6394.14         2884.4        6405.66
        212.877        905.232        7288.31        6391.53        2878.06        6403.98
        213.637        904.448        7274.05        6394.38        2871.83        6403.63
        214.402        903.673        7261.96        6394.01        2865.61        6402.82
        215.165        902.933        7250.05        6394.13        2859.29        6400.51
         215.93        902.167        7239.15           6392           2853        6400.53
        216.692        901.411        7230.47        6386.71           2847        6399.41
        217.456        900.678        7219.77        6385.14        2841.22        6398.19
        218.217        899.932         7210.9         6380.3        2835.15        6398.27
         218.98        899.184         7198.5        6380.92        2829.24        6400.76
        219.741        898.442        7185.91        6381.92        2823.25         6402.6
        220.502        897.759        7176.08        6380.04        2817.29        6400.34
         221.26        897.065         7167.2        6376.47        2811.61        6398.46
        222.022         896.37         7158.3         6372.9        2805.98        6397.25
        222.782        895.668        7147.88        6371.32        2799.96         6399.1
        223.544        894.948        7136.78        6370.37        2793.95           6402
        224.309         894.27        7127.75         6367.3        2788.19        6399.61
        225.073        893.606         7119.3        6363.64        2782.52        6398.37
        225.834        892.889        7109.25        6361.12        2776.65        6399.45
        226.597          892.2        7099.08        6359.59        2771.06        6398.14
        227.356        891.549         7090.7        6355.97         2765.2        6396.66
        228.116        890.907        7079.92        6356.44         2759.5        6393.72
        228.878        890.243        7071.93        6352.14         2754.3         6391.4
        229.641        889.571        7060.16        6353.28        2748.47        6392.63
        230.404        888.936        7048.25        6355.56         2742.7        6389.43
        231.165        888.281        7040.57        6350.69        2736.87        6388.21
        231.923        887.641        7030.57        6349.86        2731.36        6387.51
        232.686        887.031        7022.34        6346.89        2725.82        6387.77
        233.446        886.425        7014.54         6343.6        2720.57        6382.54
        234.205        885.792        7006.24         6340.3        2715.21        6381.39
        234.968        885.146        6998.12        6336.25        2709.56        6381.71
        235.729        884.476        6988.88         6333.5         2704.3        6383.79
        236.493        883.847        6978.66        6333.24        2699.15         6385.4
        237.251        883.235        6969.89        6331.17        2693.97        6383.46
        238.013        882.595        6961.32        6327.89        2688.46        6384.82
        238.776         881.97        6949.67        6329.93        2683.43        6387.14
        239.536        881.368        6940.51        6328.66        2678.36        6386.03
        240.294         880.76        6931.46        6326.94        2672.96        6385.25
        241.057        880.186        6922.76        6325.44        2667.63        6384.58
        241.817        879.582        6914.36        6322.88        2662.66        6384.56
         242.58        879.011        6905.53        6321.73        2657.79        6386.63
         243.34        878.398        6896.48        6319.91         2652.8        6387.32
        244.101        877.798         6888.5        6316.67        2647.64        6387.77
        244.858        877.184        6880.81        6312.61        2642.41        6388.68
        245.619         876.59        6870.55        6312.93        2637.29        6391.36
         246.38        876.028        6860.61        6313.59        2632.34        6392.85
        247.138        875.465        6851.15        6313.41        2627.25        6393.78
        247.899        874.905         6842.7        6311.84        2622.38        6394.63
        248.662        874.371        6835.55        6308.93        2617.64        6393.21
        249.422        873.805        6827.64        6306.31        2612.81        6394.89
        250.181         873.28        6819.29        6305.41        2608.03        6393.67
        250.944        872.742        6813.88        6299.62           2603        6390.29
        251.703         872.24        6807.38        6296.41        2598.18         6386.4
        252.464        871.741        6797.53        6298.47        2593.56        6384.98
        253.225        871.177        6788.28        6297.98        2588.92        6386.56
        253.986        870.664         6780.4        6296.38         2583.8        6385.86
        254.747        870.145        6771.27        6296.75        2579.14        6385.92
        255.508        869.632        6765.64        6291.92        2574.62        6384.39
         256.27        869.155        6757.48        6291.77        2569.98        6382.44
         257.03        868.623        6748.29        6291.82        2565.23        6384.01
        257.791        868.099        6739.21        6291.86        2560.58        6385.64
        258.537         867.61        6735.36        6284.82        2555.98         6381.7
        259.297        867.155        6731.36        6278.81        2551.44        6377.14
        260.057        866.647        6724.11        6276.44        2546.86        6377.59
        260.819        866.159        6719.84        6270.07        2542.28        6373.13
        261.575        865.662        6712.71         6267.9        2538.01        6372.68
        262.333        865.165         6704.7        6267.03        2533.62         6372.8
        263.092        864.711        6700.63        6261.12        2529.09        6367.65
        263.852        864.201        6694.33        6257.29        2524.72        6367.23
        264.612        863.719        6687.89         6254.4        2520.42        6365.54
        265.366         863.24        6679.29        6254.58        2515.84        6367.48
        266.128        862.771        6669.79        6256.43        2511.32        6368.98
        266.887        862.273        6662.55        6254.16        2506.95        6371.71
        267.645        861.798        6653.25         6255.8        2502.83        6371.51
        268.403        861.332        6645.67        6254.75        2498.36        6372.23
        269.162         860.85         6636.9        6255.23        2494.13        6374.37
        269.924        860.386        6629.75        6253.59        2489.82        6375.84
        270.682        859.942        6623.69        6250.92        2485.63        6373.65
        271.438        859.486         6617.2        6248.79        2481.73        6371.19
        272.196        859.034        6610.98         6246.2        2477.61        6369.43
        272.955        858.595        6606.89        6240.34        2473.15        6368.61
        273.713        858.155        6600.39        6238.37        2469.05        6368.22
        274.472        857.698        6591.01        6240.44        2465.08        6369.85
         275.23         857.25        6585.88        6235.93        2460.76        6371.19
        275.985        856.815        6579.62        6233.46         2456.5        6372.89
        276.743        856.375        6573.07        6231.49        2452.34        6372.19
        277.499        855.954         6566.4        6230.24        2448.41        6371.47
        278.256        855.512        6559.56        6228.74        2444.58         6372.4
        279.014        855.099        6555.19        6224.05        2440.58        6371.87
        279.774        854.674        6549.31        6221.57        2436.82        6371.22
         280.53        854.245        6542.02        6220.91        2432.88        6373.67
        281.289        853.847        6537.76        6216.41        2428.78        6370.22
        282.046        853.431        6532.86        6212.38         2424.7        6369.82
        282.803            853        6526.26         6210.6        2420.82        6372.27
        283.563        852.566        6521.74        6205.53        2416.86         6373.9
         284.32        852.157         6513.6        6206.68        2413.02        6374.88
        285.078        851.735         6507.6        6204.25        2409.22        6375.79
        285.836        851.313        6501.62        6201.55         2405.2        6378.69
        286.594        850.938        6498.08        6196.67         2401.5        6374.87
        287.351        850.552         6494.5        6191.74           2398        6370.19
         288.11        850.149        6489.42        6188.29        2394.02        6368.55
        288.868        849.747        6481.96        6188.59        2390.51        6371.48
        289.623         849.36        6477.66         6184.5        2386.98        6371.19
         290.38        848.953        6470.12        6184.62        2383.23        6374.02
        291.136        848.577        6464.84        6182.23        2379.58         6372.8
        291.892        848.189        6460.75         6177.7        2375.87         6371.1
         292.65        847.826        6455.54        6175.41        2372.12        6370.03
        293.407        847.451        6448.95        6174.95        2368.59        6371.41
        294.166        847.083        6445.65        6169.75         2365.1        6370.33
        294.926        846.749        6440.38        6168.29        2361.38        6366.68
        295.683        846.398        6434.98        6166.51        2357.56        6364.28
        296.436        846.032        6431.53        6161.43        2353.95        6363.84
        297.193        845.676        6428.25        6156.72         2350.7        6360.15
         297.95        845.292         6421.4         6156.5        2347.32        6362.01
        298.706        844.909        6414.07        6156.82        2343.91        6366.71
        299.461        844.543        6408.34        6155.17         2340.4        6368.44
        300.216        844.168        6403.78        6151.32        2336.64        6370.41
        300.969        843.838        6399.61        6148.33        2333.19        6367.19
        301.724        843.499        6394.38         6146.8        2329.91        6365.55
        302.481        843.186        6391.21        6142.88        2326.59        6359.83
        303.235        842.863        6388.97        6137.15         2323.2        6356.02
        303.991        842.543        6385.41        6133.42        2319.79        6353.22
        304.747        842.191        6378.99        6133.23        2316.57        6355.22
        305.499        841.876         6374.3        6131.46        2313.42        6353.35
        306.252        841.543        6369.23        6129.75        2310.29        6353.97
         307.01        841.236        6366.02        6126.02        2307.12        6349.09
        307.764        840.904        6362.73        6121.51         2303.7        6347.38
        308.521        840.593        6357.51        6120.52        2300.41        6345.32
        309.278        840.296        6353.86        6117.48        2297.12        6342.43
        310.033        839.971        6350.62        6113.31        2294.13        6340.86
        310.789        839.676         6348.1        6108.62        2290.87        6337.09
        311.543        839.373        6345.82        6103.36        2287.55        6333.09
        312.299        839.076        6340.39        6102.87        2284.38        6334.01
        313.051        838.764        6338.07        6097.35        2281.09        6332.24
        313.804         838.45         6332.1        6097.42         2278.1        6333.63
        314.558        838.151        6324.77        6099.89        2275.14        6334.81
        315.313         837.84         6318.3        6100.85         2272.1        6334.09
        316.068        837.507        6313.47        6098.75        2269.05        6334.33
        316.823        837.208        6308.88        6096.93        2265.86        6334.24
        317.578        836.906        6304.16        6095.43        2262.84        6332.67
        318.336        836.632         6298.1        6096.67        2259.83         6329.6
        319.088        836.324        6293.92        6094.17         2256.8        6328.57
        319.846        836.035        6292.08         6088.8        2253.94        6324.65
        320.598        835.741        6287.02        6087.86        2250.91        6324.84
        321.352        835.443        6285.59        6081.39        2247.91        6323.87
        322.105        835.148        6283.32        6076.38        2245.02        6321.49
        322.862        834.864        6280.89         6071.8           2242        6319.22
        323.612        834.586        6277.14         6069.3        2239.06        6318.42
        324.365         834.29        6273.54        6066.04        2236.08        6319.62
         325.12        834.028        6271.35        6061.61        2233.08        6315.82
        325.873        833.788        6267.26        6060.68        2230.17        6311.25
        326.626        833.514        6262.56        6059.68        2227.25        6311.03
         327.38        833.232        6256.84        6059.91        2224.34        6313.48
        328.135        832.976           6253        6057.98        2221.29         6311.5
        328.888        832.713        6248.51           6057        2218.39        6309.22
        329.642        832.439        6244.38        6055.36        2215.66        6306.85
        330.395        832.157        6241.56        6051.46         2212.9        6305.76
        331.149         831.91        6235.14        6053.92        2210.36        6305.62
        331.905        831.656        6233.14         6049.4        2207.51        6302.56
        332.657        831.413        6230.79        6045.75        2204.74        6298.97
        333.411        831.153        6227.91        6042.85        2202.34        6294.68
        334.166        830.897        6225.64        6038.73        2199.59        6292.05
        334.923        830.633        6223.73        6033.82        2196.75        6289.33
        335.677        830.373         6221.5        6029.54        2193.98        6286.48
         336.43        830.097         6216.6        6028.79        2191.31        6288.37
        337.183        829.848        6212.75        6027.36        2188.81        6286.76
        337.935        829.623        6209.66        6025.37        2186.17        6281.46
        338.688        829.383         6206.9        6022.38         2183.6        6280.09
        339.441        829.125        6203.56        6019.72        2180.92        6280.06
        340.193        828.878        6200.57        6017.07        2178.39        6276.94
        340.946        828.633        6197.62        6014.37        2175.82        6273.25
        341.697        828.379        6193.67        6012.77        2173.29        6274.36
         342.45        828.141        6191.87        6008.25        2170.57        6272.33
        343.203        827.887        6188.45        6005.93        2168.08        6272.19
        343.955         827.65        6186.71         6001.6        2165.62        6269.16
         344.71        827.422        6181.26        6002.87        2163.03        6268.42
        345.461        827.199        6177.42        6001.91         2160.4        6265.13
        346.215         826.99        6174.42        6000.12        2157.83        6260.25
        346.965        826.756        6170.47           5999        2155.42        6261.12
        347.714        826.508        6166.92        5997.19        2153.13        6260.39
        348.463        826.271        6164.15        5994.32        2150.69        6258.66
        349.217        826.073        6161.63         5992.1        2148.24        6254.12
        349.966        825.847        6159.32        5988.86        2145.82        6251.49
        350.716        825.613        6157.48        5984.68        2143.39        6249.19
        351.465        825.383        6155.92        5980.07        2140.84        6246.55
        352.215        825.152        6150.85        5980.59        2138.39        6248.68
        352.965        824.935        6150.11        5975.24        2135.96        6244.42
        353.713        824.694        6147.82        5971.46        2133.58        6244.46
        354.466        824.473        6145.31        5968.73        2131.23        6240.69
        355.218        824.235        6141.04         5967.9        2128.78        6242.16
        355.969         824.03        6139.71        5963.75        2126.39        6236.93
         356.72        823.846        6137.07        5962.07        2124.11        6232.64
        357.472        823.627        6134.55        5959.08        2121.65        6232.05
        358.223        823.428        6132.57         5955.8        2119.19        6230.06
        358.973        823.203        6128.27         5955.4        2116.79        6229.92
        359.725        822.986        6126.69        5951.32        2114.48        6226.34
        360.475         822.79        6123.91        5949.43        2112.12        6223.11
        361.224        822.578        6121.71        5946.36        2109.89        6221.55
